"","X","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7"
"256",256,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","aequatorialis","Andean Cock-of-the-rock","John V. Moore","1996-11-00","?","Ecuador","Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,259086,"Rupicola_peruvianus_259086_seg2.wav",0.03125,234.83998,-30.07096,1.8169974,-1.9816064,12.90489,14.876179,-5.308977,-0.2380959,4.9072638,2.9759998,1.2019926,1.2013232,3.3159382,-1.7463899,-15.7218,6.7840285,-5.0182743,3.4298847,1.7583779,5.904543,2.6396978,3.0907655,-1.3550781,3.8314662,2.41785,-0.9168828,0.023931848,-0.8611487,0.9685028,-1.1910366,0.20807782,-2.670341,1.4139222,3.4988766,-1.1811304,0.8045616,-0.05290827,7,7.35894423448386e-15,1.53350700226631e-07,1.49633410218171e-08,3.29632075501363e-13,8.4065282305398e-05,1.50914195278832e-06,1.63330078901213e-06,0.999912623960573
"257",257,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","","Andean Cock-of-the-rock","A Edwar H Guarín","2021-11-13","04:30","Colombia","Parque Natural Jardín de Rocas (near  Jardín), Jardín, Antioquia",5.5963,-75.8214,689221,"Rupicola_peruvianus_689221_seg4.wav",0.03125,231.62468,-14.795703,5.234442,3.6364,11.404827,11.109182,-1.6831899,-3.704138,-10.394848,5.366123,2.7873788,4.6033525,0.86122376,3.7053452,-4.807226,-0.59617555,-2.0093002,0.93476385,1.8043576,0.27978605,1.8229072,0.08639701,-0.5282193,1.2330915,-0.9099066,-2.1456995,-0.25770354,-2.3900144,0.24072249,0.5176905,1.3704364,-1.2995908,-2.1111598,-1.0471191,0.23225689,1.2720642,0.12618397,3,9.73007088373063e-11,0.0201739492027863,9.23098540125342e-10,0.979826038404475,3.27276704250249e-09,2.50984113672989e-11,5.48950664236426e-10,7.52552284499915e-09
"258",258,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","aequatorialis","Andean Cock-of-the-rock","John V. Moore","1996-11-00","?","Ecuador","Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,259086,"Rupicola_peruvianus_259086_seg1.wav",0.03125,211.96078,-21.406656,11.61386,11.272312,6.631555,10.601977,-3.3531888,1.1295896,0.70235616,2.7655606,4.274326,5.3295703,0.89260024,-2.575486,-16.365871,13.678987,-1.7667063,0.24486762,-1.6392199,4.2407813,-0.458928,2.087299,-1.1648747,-2.2122483,2.8423991,-2.2044148,-4.169185,-3.7436423,0.5028225,-1.1291598,0.52045774,1.3290167,-0.20233715,4.8049164,0.06409454,-0.1411705,-1.6644263,7,3.44244823785994e-13,3.34639067064682e-13,8.0596765626688e-10,4.22826298405741e-23,6.09937296069176e-06,1.12621851232635e-08,3.0491050408566e-13,0.999993888557905
"259",259,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","","Andean Cock-of-the-rock","A Edwar H Guarín","2021-11-13","04:30","Colombia","Parque Natural Jardín de Rocas (near  Jardín), Jardín, Antioquia",5.5963,-75.8214,689221,"Rupicola_peruvianus_689221_seg7.wav",0.03125,224.29237,-9.192179,15.66445,4.8119116,10.529655,9.761793,-0.18810458,-4.280687,-7.444403,7.5617795,2.979879,1.7334019,1.0479113,1.6615657,-7.169308,-2.1426897,-1.5040723,-1.2855881,2.3069127,1.650742,1.9401175,3.6222878,0.40422374,3.0084035,-1.399416,0.5187708,1.1022774,1.051745,1.6273726,0.87684226,-0.6447897,0.7553916,1.3547271,-0.5101929,0.2785921,-0.26721,-0.6845253,3,4.38814010489097e-09,0.0137148036753471,3.52130970919925e-08,0.986284911337694,1.23017969170529e-08,2.40260390794805e-10,2.09983985385369e-07,2.2859679271222e-08
"260",260,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","","Andean Cock-of-the-rock","A Edwar H Guarín","2021-11-13","04:30","Colombia","Parque Natural Jardín de Rocas (near  Jardín), Jardín, Antioquia",5.5963,-75.8214,689221,"Rupicola_peruvianus_689221_seg3.wav",0.03125,264.1653,-30.511534,-5.4488597,-6.497365,18.879063,12.062791,-1.6046256,-6.035544,-9.647164,3.3854163,-2.6041257,-0.15087113,5.485049,4.7403274,-5.262139,-0.35252535,-8.565545,-0.19881946,-1.0320657,1.9323369,-0.09526922,1.420683,-1.3962982,-3.3303924,4.6693087,-2.6861837,2.3811202,-0.20391762,-1.2649606,4.2098317,10.509021,-3.9134703,-1.1504828,-2.2759,1.5298319,3.3003235,0.9622941,1,0.000571924934298034,0.999413920249965,1.36929928630285e-08,1.96136068471228e-10,6.51325768600649e-06,1.29875325382761e-06,1.05756630000582e-19,6.32891566848111e-06
"261",261,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","aequatorialis","Andean Cock-of-the-rock","John V. Moore","1996-11-00","?","Ecuador","Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,259086,"Rupicola_peruvianus_259086_seg5.wav",0.03125,225.09683,-36.27859,-8.436078,2.5141647,13.10394,11.087395,-7.1755314,-3.7577076,-9.672895,-1.0864043,3.4298418,5.958737,-2.4404595,4.537756,-17.686634,9.224335,1.8450586,-0.056666117,-2.81087,5.2256665,-2.8764908,-0.7119871,6.1396565,0.4530694,1.8543538,-0.22772634,-3.0536227,0.48213854,-6.318437,5.411588,2.8760798,3.7166042,-4.8094325,4.115054,-1.7793293,-2.3157425,-1.3259865,4,6.02203496616464e-13,3.51983705399144e-17,1.49116430342282e-09,6.5182747753309e-27,0.570234941144144,5.10815404300348e-11,1.02089009365165e-23,0.42976505731301
"262",262,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","aequatorialis","Andean Cock-of-the-rock","John V. Moore","1996-11-00","?","Ecuador","Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,259086,"Rupicola_peruvianus_259086_seg4.wav",0.03125,221.82498,-21.406948,4.763948,6.088602,12.773703,8.722308,-3.4157557,1.1558081,3.8942602,7.002544,4.7470093,4.5731206,0.7754923,-5.480073,-13.511157,7.4716115,-1.7882818,0.8899813,-1.5703338,-0.77935284,3.5288007,0.85649306,5.878875,2.056285,1.7726315,-1.6592159,-1.34161,-3.06669,2.8496866,-3.7432203,-1.8836503,-0.75252557,1.0011605,-0.14929771,-3.2903523,2.8633423,2.2228189,7,1.0641095792962e-10,1.15412873413593e-09,1.9165366526519e-08,8.18389747241059e-17,0.000338168683587435,2.2738363413775e-06,3.0768269148545e-06,0.999656460227249
"263",263,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","","Andean Cock-of-the-rock","A Edwar H Guarín","2021-11-13","04:30","Colombia","Parque Natural Jardín de Rocas (near  Jardín), Jardín, Antioquia",5.5963,-75.8214,689221,"Rupicola_peruvianus_689221_seg2.wav",0.03125,217.63445,-8.222721,13.7584095,3.5564117,11.745353,13.205138,-1.7842478,-1.3403074,-9.362303,6.1185784,2.6200714,2.3319447,0.9845724,3.3624496,-6.3080873,-2.834728,-0.299802,1.2616596,0.8466703,-0.2996345,2.719755,2.6440763,-1.2536355,2.2725463,0.60674495,-2.195222,0.64666325,-0.35582402,1.3903266,2.8964987,3.191176,2.2615612,-0.22516793,-0.5849705,0.701272,-0.6013565,0.2557693,3,2.83841795763313e-10,0.00361172703079271,6.75451262580105e-09,0.996388243082977,4.77206631159856e-09,3.3364367544272e-11,5.15295012656292e-09,1.28894930137237e-08
"264",264,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","aequatorialis","Andean Cock-of-the-rock","John V. Moore","1996-11-00","?","Ecuador","Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,259086,"Rupicola_peruvianus_259086_seg6.wav",0.03125,224.8731,-11.140965,-3.8156805,12.786885,6.668868,12.688705,1.319474,-1.9381728,-5.807577,-0.40684995,5.1456256,-3.2039437,-3.7701125,-1.5770923,-18.644815,10.061854,-0.29616794,-2.5668364,-1.2895223,-0.8545539,0.6415587,1.4406425,0.03946795,1.8617483,0.73137015,-1.1413151,-2.9390879,-2.1958683,-0.47709823,1.5332785,1.9925562,0.767834,-0.98435843,2.5969868,-1.2645798,1.3143349,0.29767102,7,8.486625503682e-12,1.94675033695173e-18,5.76447736395927e-09,1.63150795066282e-13,0.000124726193273349,6.7784548918024e-07,2.61129015744795e-06,0.999871978897951
"265",265,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","aequatorialis","Andean Cock-of-the-rock","John V. Moore","1996-11-00","?","Ecuador","Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,259086,"Rupicola_peruvianus_259086_seg7.wav",0.03125,262.74472,-58.708214,-4.488481,-1.0777682,10.571655,13.498302,-7.5569153,-3.497957,3.956165,2.230205,-2.2220337,7.690905,-0.6948564,-4.705701,-14.763896,12.35404,-4.3388357,-3.3524358,-1.457876,-3.1845622,7.95655,3.4458392,-1.1911513,2.8921292,-1.1107461,0.23604436,-1.1938231,-0.0718474,2.9215136,-0.7634151,-1.1037613,-2.4657216,0.5897931,2.6718636,-3.158821,1.489666,-4.87554,7,5.11886536423503e-08,1.40047560450923e-14,2.02203780377926e-11,4.8803528758963e-32,0.000286548488392016,1.27236357814843e-07,2.50782172188161e-25,0.999713273066361
"266",266,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","","Andean Cock-of-the-rock","A Edwar H Guarín","2021-11-13","04:30","Colombia","Parque Natural Jardín de Rocas (near  Jardín), Jardín, Antioquia",5.5963,-75.8214,689221,"Rupicola_peruvianus_689221_seg1.wav",0.03125,207.38902,-0.8374006,24.664162,9.936938,8.0858135,11.320304,-1.63999,-1.98862,-7.7068596,4.5920944,1.3160156,1.2016345,-0.85817677,5.190867,-4.718596,-0.3366024,0.63196325,1.5707682,0.11129168,2.4112897,1.4045231,-0.51318794,-2.7464705,2.4384236,-1.2752806,1.1402583,-2.290943,-3.7211366,1.5298892,-0.504502,2.297748,-0.32070202,-1.9578797,-0.5688133,-0.18092728,0.33683205,0.05063227,3,2.33528962910189e-09,0.00379680450721556,3.81622625525241e-09,0.996202720155961,4.09457984220025e-09,4.40167352351413e-11,4.53418400917058e-07,1.16283083490801e-08
"267",267,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","aequatorialis","Andean Cock-of-the-rock","Niels Krabbe","2002-03-18","16:45","Ecuador","Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,248871,"Rupicola_peruvianus_248871_seg2.wav",0.03125,231.33893,-22.172104,2.131113,3.4667532,9.307541,12.357013,-4.5888267,-1.0272117,-0.3084195,0.74206537,1.5237968,-0.46078077,2.156966,0.807197,-10.484206,6.3109217,-3.517376,3.8023882,1.5873224,2.743535,3.4874475,3.7893002,2.1915443,0.020204391,3.1455278,-2.9213586,-2.2072628,0.038134705,1.0881044,-1.6692402,1.4210004,1.4877219,-0.00838697,2.3481197,-0.76652145,3.169611,0.26457515,7,1.13723661489226e-09,0.0827996544908656,0.000299223475755423,0.0200159119675109,0.0186620605338137,6.44157921991659e-05,9.84548013244789e-05,0.878060277801291
"268",268,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","sanguinolentus","Andean Cock-of-the-rock","Niels Krabbe","2016-11-20","06:15","Ecuador","Imbabura: Hda La Florida",0.364,-78.482,343734,"Rupicola_peruvianus_343734_seg1.wav",0.03125,197.54031,-1.6038557,18.645449,11.323624,6.476827,12.854418,-3.1083877,-3.1270146,-6.9287086,-1.73426,1.9814262,2.7810023,2.547289,4.3752418,-5.1171703,0.23858234,-2.1175363,0.8165407,1.1497978,0.67294693,-0.38671476,2.4623635,-0.22008657,2.0596926,-2.6901174,-4.3166256,-0.6131232,-1.8393605,-0.56932956,0.8746756,0.36445448,-1.0873059,-0.39574245,0.21230316,0.9309931,-1.5576172,-1.3056613,3,4.13980258832517e-11,0.000109372030628591,8.64934679798184e-09,0.999890614636286,2.61410647458307e-09,1.11020582522671e-12,3.11752408784587e-12,2.02400520594217e-09
"269",269,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","aequatorialis","Andean Cock-of-the-rock","Niels Krabbe","2002-03-18","16:45","Ecuador","Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,-77.877,248871,"Rupicola_peruvianus_248871_seg1.wav",0.03125,233.79251,-24.08161,-1.1907716,4.90527,8.982622,12.114789,-5.009445,-0.97522676,-1.3434058,1.4383676,4.737822,3.9512968,-0.49623153,2.8837779,-9.070517,6.2967954,-2.79851,4.0620503,0.2471267,0.40412256,0.6927123,0.19207427,0.30250138,0.4103129,4.516202,-1.1125637,-3.4981194,-0.69230306,-1.6102903,0.6574367,1.4281901,-1.0851282,1.1792903,1.964016,1.065402,1.3227177,-0.73070633,3,1.13637110139789e-09,0.297248585396405,0.000188508664742277,0.472634175669047,0.00879553280189478,6.72668576669721e-05,2.67349392938722e-05,0.22103919453458
"270",270,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","sanguinolentus","Andean Cock-of-the-rock","Niels Krabbe","2016-11-20","06:15","Ecuador","Imbabura: Hda La Florida",0.364,-78.482,343734,"Rupicola_peruvianus_343734_seg2.wav",0.03125,214.90627,3.1814992,3.851119,14.404214,10.1067915,15.558667,4.897636,-4.1368523,-6.712188,-3.4249878,-0.9250078,-1.6258736,-2.2087722,-1.088342,-4.3228145,-1.4424578,-1.5281847,0.44107795,2.2293086,2.949471,-1.5858867,-0.32641262,-2.4547958,-1.5196892,0.34999758,2.2834501,2.3646858,-0.82351404,-2.3705616,0.99371237,0.4775189,-1.1543453,0.43857646,-1.7831593,0.99302435,2.3802567,-1.3994746,3,3.25269521325297e-13,8.21863011886779e-07,3.08670203144115e-06,0.99999413372915,5.67094921818349e-08,2.34040923739491e-09,1.74930371483024e-06,1.49351866210817e-07
"271",271,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","sanguinolentus","Andean Cock-of-the-rock","Niels Krabbe","2016-11-20","06:15","Ecuador","Imbabura: Hda La Florida",0.364,-78.482,343734,"Rupicola_peruvianus_343734_seg3.wav",0.03125,240.36638,-25.17988,-1.2220528,10.303611,7.973866,14.043441,-4.280078,-4.186586,-0.47107586,-0.65480816,1.2389446,0.15494193,-1.9157907,0.60265476,1.0616603,-0.3356477,-5.449873,-0.4358793,-0.9943466,-4.314048,-3.0277402,1.6257064,-0.17506823,3.9686372,1.7123166,-0.42405918,1.0394825,4.575856,0.73039776,1.1728162,-1.2212337,1.0240239,3.0150442,3.7397585,-1.1037359,2.4543056,-1.3962827,3,8.95209379178785e-09,2.04159594286276e-05,5.89022297441021e-05,0.998930099790289,6.66492147360589e-05,4.913378230111e-05,3.50199809967727e-08,0.000874755051429525
"272",272,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","sanguinolentus","Andean Cock-of-the-rock","Niels Krabbe","2016-11-20","06:15","Ecuador","Imbabura: Hda La Florida",0.364,-78.482,343734,"Rupicola_peruvianus_343734_seg7.wav",0.03125,228.93427,-23.626354,17.954414,5.346659,1.7215371,14.618498,1.0644555,-8.869545,1.2599775,3.7046065,-2.469587,6.6684,1.30169,5.131815,-5.1058326,3.716693,-4.01416,-1.8593731,2.8927627,1.8235729,1.8233955,-2.066098,1.0676208,3.8679626,0.5421542,-0.29725236,-4.975261,-2.1454928,-2.259035,-2.161563,-0.9372809,1.9806249,-3.391061,4.3664303,-3.2706776,0.2712574,1.4486296,1,1.30043142358237e-05,0.998901740778922,1.66812250732108e-09,7.15411935030789e-08,9.0523780994881e-05,1.05257282464434e-05,6.23012194404158e-11,0.000984132125984378
"273",273,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","sanguinolentus","Andean Cock-of-the-rock","Niels Krabbe","2016-11-20","06:15","Ecuador","Imbabura: Hda La Florida",0.364,-78.482,343734,"Rupicola_peruvianus_343734_seg11.wav",0.03125,226.04002,-22.386719,29.312792,16.47234,2.142892,5.9191074,-3.4407744,2.2319336,-1.8559242,2.6267297,0.5400291,-0.9923509,1.8770013,2.8033016,-6.272586,-1.2508987,-3.080864,-0.26721132,1.7104278,-0.9711582,2.365239,0.59472805,-0.07055711,0.5843988,2.5139484,-2.8031516,-2.57956,1.0684954,-2.1058075,-0.34193677,-0.10725658,-1.354098,-0.5483823,0.99759865,-1.447586,-0.68816376,-1.5333549,1,4.41958119696694e-06,0.987348915838059,3.06025654426936e-08,0.0126453964524539,1.04448472766115e-08,1.09502042181237e-07,3.43889184686873e-12,1.11757539705163e-06
"274",274,"Rupicola","Cotingidae (Cotingas)","Rupicola_peruvianus","sanguinolentus","Andean Cock-of-the-rock","Niels Krabbe","2016-11-20","06:15","Ecuador","Imbabura: Hda La Florida",0.364,-78.482,343734,"Rupicola_peruvianus_343734_seg6.wav",0.03125,256.20618,-45.06794,5.5183563,13.222017,0.8709342,8.439507,-11.91775,-5.1798096,-1.6535589,2.7192767,1.0729889,2.3701448,0.06973849,0.45176184,-9.163133,-1.7558767,-2.4889472,-0.96752185,1.3796548,2.1027668,2.48589,1.9637687,0.3440482,2.936317,-0.96945405,-0.70977336,-2.4296331,2.653644,0.96304065,-0.7150426,-1.536966,-0.3962066,1.7265835,-0.15831947,-0.88548756,-1.5213814,-1.1391712,1,2.03463921179121e-05,0.999975502108372,1.21009647407258e-09,1.59292355137523e-07,2.47582028775085e-07,4.86934115153832e-07,2.78445650867689e-20,3.25648091155274e-06
